goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
88445,"9001900070","80","Polyethylene terephthalate film with a thickness of less than 300 µm according to ASTM D2103 having on one side prisms of acrylic resin with a prism angle of 90° and a prism pitch of 50 µm"
90254,"9001900080","80","Unmounted glass lenses prisms and cemented elements for use in the manufacture or repair of goods of CN codes 9002 9005 9013 10 and 9015"
93217,"9001900085","80","Light guide panel made of poly(methyl methacrylate)  - whether or not cut    - whether or not printed  for use in the manufacture of backlight units for flat screen TVs"
83943,"9001900090","80","Other"
53520,"9002000000","80","Lenses prisms mirrors and other optical elements of any material mounted being parts of or fittings for instruments or apparatus other than such elements of glass not optically worked"
53521,"9002110000","10","Objective lenses"
53522,"9002110000","80","For cameras projectors or photographic enlargers or reducers"
104656,"9002110018","80","Lens assembly consisting of a cylinder-shaped cover made of metal or plastic and optical elements with: -a horizontal field of view range to a maximum of 120 deg -a diagonal field of view range to a maximum of 92 deg -a focal length to a maximum of 750 mm -a relative aperture of a maximum of F/290 -a maximum diameter of 22 mm"
96951,"9002110020","80","Lenses - measuring not more than 95 mm x 55 mm x 50 mm - with a resolution of 160 lines/mm or better and - with a zoom ratio of 3 or more times"
105647,"9002110023","80","Lenses with: -motorized focus zoom aperture -electronically switchable infrared cut filter -an adjustable focal length not less than 27 mm and not more than 55 mm -a weight of not more than 100 g -a length of less than 70 mm -a diameter of not more than 60 mm "
100592,"9002110025","80","Infrared optical unit composed of   - a monocrystalline silicon lens with a diameter of 84 mm (± 0.1 mm) and   - a monocrystalline germanium lens with a diameter of 62 mm (± 0.05 mm) assembled on a machined aluminum alloy support of a kind used for thermal imaging cameras"
100593,"9002110035","80","Infrared optical unit composed of   - a silicon lens with a diameter of 29 mm (± 0.05 mm) and   - a monocrystalline calcium fluoride lens with a diameter of 26 mm (± 0.05 mm) assembled on a machined aluminum alloy support of kind a used for thermal imaging cameras"
100594,"9002110045","80","Infrared optical unit - with lenses of silicon germanium or chalcogenide glass of a diameter not more than 62 mm (± 005 mm) - whether or not mounted on a machined aluminium alloy support of a kind used for thermal cameras or IP network cameras "
53527,"9002110050","80","Lens unit:   - having a focal length of 25 mm or more but not more than 150 mm   - consisting of glass or plastic lenses with a diameter of 60 mm or more but not more than 190 mm "
100595,"9002110055","80","Infrared optical unit composed of   - a germanium lens with a diameter of 11 mm (± 0.05 mm)   - a monocrystalline calcium fluoride lens with a diameter of 14 mm (± 0.05 mm) and   - a silicon lens with a diameter of 17 mm (± 0.05 mm) assembled on a machined aluminum alloy support of a kind used for thermal imaging cameras"
100596,"9002110065","80","Infrared optical unit   - with a silicon lens with a diameter of 26 mm (± 01 mm)   - mounted on a machined aluminum alloy support of a kind used for thermal imaging cameras"
100597,"9002110075","80","Infrared optical unit composed of   - a germanium lens with a diameter of 19 mm (± 0.05 mm)   - a monocrystalline calcium fluoride lens with a diameter of 18 mm (± 0.05 mm)   - a germanium lens with a diameter of 20.6 mm (± 0.05 mm) assembled on a machined aluminum alloy support of a kind used for thermal imaging cameras"
103677,"9002110085","80","Lens assembly with: - a horizontal field of view range of 20 deg or more but not more than 200 deg - a focal length of 116 mm or more but not more than 20 mm - a relative aperture of F/12 or more but not more than F/4 and - a diameter of 5 mm or more but not more than 40 mm for use in the manufacture of CMOS automotive cameras or in IP network cameras production "
53528,"9002110090","80","Other"
53529,"9002190000","80","Other"
53530,"9002200000","80","Filters"
53533,"9002900000","80","Other"
83944,"9002900010","80","For use in civil aircraft"
83946,"9002900030","80","Optical unit comprising 1 or 2 rows of optical glass fibres in the form of lenses and with a diameter of 085 mm or more but not more than 115 mm embedded between 2 plastic plates"
97558,"9002900040","80","Mounted lenses made from infrared transmitting chalcogenide glass or a combination of infrared transmitting chalcogenide glass and another lens material"
83954,"9002900090","80","Other"
53540,"9003000000","80","Frames and mountings for spectacles goggles or the like and parts thereof"
53541,"9003110000","10","Frames and mountings"
53542,"9003110000","80","Of plastics"
53543,"9003190000","80","Of other materials"
104539,"9003190040","80","Of base metal"
93198,"9003190090","80","Of other materials"
53547,"9003900000","80","Parts"
100552,"9003900020","80","Parts of spectacle frames and mountings including   - temples   - blanks of a kind used for the manufacture of spectacle parts and   - bolts of the kind used for spectacle frames and mountings of a titanium alloy"
96371,"9003900090","80","Other"
53548,"9004000000","80","Spectacles goggles and the like corrective protective or other"
53549,"9004100000","80","Sunglasses"
53550,"9004101000","80","With lenses optically worked"
54988,"9004109100","10","Other"
55095,"9004109100","80","With lenses of plastics"
55096,"9004109900","80","Other"
53552,"9004900000","80","Other"
55097,"9004901000","80","With lenses of plastics"
55098,"9004909000","80","Other"
53553,"9005000000","80","Binoculars monoculars other optical telescopes and mountings therefor; other astronomical instruments and mountings therefor but not including instruments for radio-astronomy"
53554,"9005100000","80","Binoculars"
53557,"9005800000","80","Other instruments"
53558,"9005900000","80","Parts and accessories (including mountings)"
53559,"9006000000","80","Photographic (other than cinematographic) cameras; photographic flashlight apparatus and flashbulbs other than discharge lamps of heading 8539"
53562,"9006300000","80","Cameras specially designed for underwater use for aerial survey or for medical or surgical examination of internal organs; comparison cameras for forensic or criminological purposes"
53563,"9006400000","80","Instant print cameras"
53564,"9006510000","10","Other cameras"
53565,"9006510000","80","With a through-the-lens viewfinder (single lens reflex (SLR)) for roll film of a width not exceeding 35 mm"
53566,"9006520000","80","Other for roll film of a width less than 35 mm"
53567,"9006530000","80","Other for roll film of a width of 35 mm"
53568,"9006531000","80","Disposable cameras"
87482,"9006538000","80","Other"
53570,"9006590000","80","Other"
53571,"9006610000","10","Photographic flashlight apparatus and flashbulbs"
53572,"9006610000","80","Discharge lamp (electronic) flashlight apparatus"
53576,"9006690000","80","Other"
53577,"9006910000","10","Parts and accessories"
53578,"9006910000","80","For cameras"
53581,"9006990000","80","Other"
53582,"9007000000","80","Cinematographic cameras and projectors whether or not incorporating sound recording or reproducing apparatus"
95995,"9007100000","80","Cameras"
60757,"9007200000","80","Projectors"
60943,"9007200010","80","For use in certain types of aircraft"
60944,"9007200090","80","Other"
53593,"9007910000","10","Parts and accessories"
53594,"9007910000","80","For cameras"
53597,"9007920000","80","For projectors"
53598,"9007920010","80","For use in certain types of aircraft"
53599,"9007920090","80","Other"
53600,"9008000000","80","Image projectors other than cinematographic; photographic (other than cinematographic) enlargers and reducers"
95983,"9008500000","80","Projectors enlargers and reducers"
53605,"9008900000","80","Parts and accessories"
53631,"9010000000","80","Apparatus and equipment for photographic (including cinematographic) laboratories not specified or included elsewhere in this chapter; negatoscopes; projection screens"
53632,"9010100000","80","Apparatus and equipment for automatically developing photographic (including cinematographic) film or paper in rolls or for automatically exposing developed film to rolls of photographic paper"
60762,"9010500000","80","Other apparatus and equipment for photographic (including cinematographic) laboratories; negatoscopes"
60763,"9010600000","80","Projection screens"
53635,"9010900000","80","Parts and accessories"
100655,"9010902000","80","Of apparatus and equipment of subheadings 9010 50 00 or 9010 60 00"
100656,"9010908000","80","Other"
53636,"9011000000","80","Compound optical microscopes including those for photomicrography cinephotomicrography or microprojection"
53637,"9011100000","80","Stereoscopic microscopes"
53638,"9011200000","80","Other microscopes for photomicrography cinephotomicrography or microprojection"
69042,"9011201000","80","Photomicrographic microscopes fitted with equipment specifically designed for the handling and transport of semiconductor wafers or reticles"
69043,"9011209000","80","Other"
53639,"9011800000","80","Other microscopes"
53640,"9011900000","80","Parts and accessories"
53641,"9012000000","80","Microscopes other than optical microscopes; diffraction apparatus"
53642,"9012100000","80","Microscopes other than optical microscopes; diffraction apparatus"
53643,"9012900000","80","Parts and accessories"
53644,"9013000000","80","Liquid crystal devices not constituting articles provided for more specifically in other headings; lasers other than laser diodes; other optical appliances and instruments not specified or included elsewhere in this chapter"
53645,"9013100000","80","Telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines appliances instruments or apparatus of this chapter or Section XVI"
100681,"9013101000","80","Telescopes designed to form parts of machines appliances instruments or apparatus of this Chapter or Section XVI"
100682,"9013109000","80","Other"
53646,"9013200000","80","Lasers other than laser diodes"
53647,"9013800000","80","Other devices appliances and instruments"
70483,"9013802000","10","Liquid crystal devices"
70484,"9013802000","80","Active matrix liquid crystal devices"
53657,"9013803000","80","Other"
53662,"9013809000","80","Other"
53665,"9013900000","80","Parts and accessories"
100683,"9013900500","80","For telescopic sights for fitting to arms or for periscopes"
56408,"9013901000","80","For liquid crystal devices (LCD)"
100684,"9013908000","80","Other"
53666,"9014000000","80","Direction finding compasses; other navigational instruments and appliances"
53667,"9014100000","80","Direction finding compasses"
84077,"9014100010","80","For use in civil aircraft"
104541,"9014100090","80","Other"
53670,"9014200000","80","Instruments and appliances for aeronautical or space navigation (other than compasses)"
84079,"9014202000","80","Inertial navigation systems"
84082,"9014208000","80","Other"
53677,"9014800000","80","Other instruments and appliances"
53678,"9014900000","80","Parts and accessories"
53681,"9015000000","80","Surveying (including photogrammetrical surveying) hydrographic oceanographic hydrological meteorological or geophysical instruments and appliances excluding compasses; rangefinders"
53682,"9015100000","80","Rangefinders"
53689,"9015200000","80","Theodolites and tachymeters (tacheometers)"
53692,"9015300000","80","Levels"
53693,"9015301000","80","Electronic"
53694,"9015309000","80","Other"
53695,"9015400000","80","Photogrammetrical surveying instruments and appliances"
53698,"9015800000","80","Other instruments and appliances"
100694,"9015802000","80","Meteorological hydrological and geophysical instruments and apparatus"
100695,"9015804000","80","Instruments and appliances used in geodesy topography surveying or levelling; hydrographic instruments"
100696,"9015808000","80","Other"
53710,"9015900000","80","Parts and accessories"
53713,"9016000000","80","Balances of a sensitivity of 5 cg or better with or without weights"
53714,"9016001000","80","Balances"
53715,"9016009000","80","Parts and accessories"
53716,"9017000000","80","Drawing marking-out or mathematical calculating instruments (for example drafting machines pantographs protractors drawing sets slide rules disc calculators); instruments for measuring length for use in the hand (for example measuring rods and tapes micrometers callipers) not specified or included elsewhere in this chapter"
53717,"9017100000","80","Drafting tables and machines whether or not automatic"
69050,"9017101000","80","Plotters"
69051,"9017109000","80","Other"
53720,"9017200000","80","Other drawing marking-out or mathematical calculating instruments"
69052,"9017200500","80","Plotters"
93199,"9017201000","80","Other drawing instruments"
56412,"9017203900","80","Marking-out instruments"
53725,"9017209000","80","Mathematical calculating instruments (including slide rules disc calculators and the like)"
53726,"9017300000","80","Micrometers callipers and gauges"
53729,"9017800000","80","Other instruments"
53730,"9017801000","80","Measuring rods and tapes and divided scales"
53731,"9017809000","80","Other"
53732,"9017900000","80","Parts and accessories"
53735,"9018000000","80","Instruments and appliances used in medical surgical dental or veterinary sciences including scintigraphic apparatus other electromedical apparatus and sight-testing instruments"
53736,"9018110000","10","Electrodiagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters)"
53737,"9018110000","80","Electrocardiographs"
60764,"9018120000","80","Ultrasonic scanning apparatus"
60765,"9018130000","80","Magnetic resonance imaging apparatus"
60766,"9018140000","80","Scintigraphic apparatus"
53738,"9018190000","80","Other"
65565,"9018191000","80","Monitoring apparatus for simultaneous monitoring of two or more parameters"
65566,"9018199000","80","Other"
53739,"9018200000","80","Ultraviolet or infra-red ray apparatus"
53740,"9018310000","10","Syringes needles catheters cannulae and the like"
53741,"9018310000","80","Syringes with or without needles"
53742,"9018311000","80","Of plastics"
53743,"9018319000","80","Other"
53744,"9018320000","80","Tubular metal needles and needles for sutures"
53745,"9018321000","80","Tubular metal needles"
53746,"9018329000","80","Needles for sutures"
53747,"9018390000","80","Other"
53748,"9018410000","10","Other instruments and appliances used in dental sciences"
53749,"9018410000","80","Dental drill engines whether or not combined on a single base with other dental equipment"
53750,"9018490000","80","Other"
54850,"9018491000","80","Burrs discs drills and brushes for use in dental drills"
55100,"9018499000","80","Other"
53751,"9018500000","80","Other ophthalmic instruments and appliances"
53752,"9018501000","80","Non-optical"
53753,"9018509000","80","Optical"
53754,"9018900000","80","Other instruments and appliances"
53755,"9018901000","80","Instruments and apparatus for measuring blood-pressure"
53756,"9018902000","80","Endoscopes"
53757,"9018903000","80","Renal dialysis equipment (artificial kidneys kidney machines and dialysers)"
93200,"9018904000","80","Diathermic apparatus"
53761,"9018905000","80","Transfusion and infusion apparatus"
53762,"9018906000","80","Anaesthetic apparatus and instruments"
56413,"9018907500","80","Apparatus for nerve stimulation"
93201,"9018908400","80","Other"
53766,"9019000000","80","Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus; ozone therapy oxygen therapy aerosol therapy artificial respiration or other therapeutic respiration apparatus"
53767,"9019100000","80","Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus"
53768,"9019101000","80","Electrical vibratory-massage apparatus"
53769,"9019109000","80","Other"
53770,"9019200000","80","Ozone therapy oxygen therapy aerosol therapy artificial respiration or other therapeutic respiration apparatus"
105723,"9019201000","80","Mechanical ventilation apparatus capable of providing invasive ventilation"
105724,"9019202000","80","Mechanical ventilation apparatus non-invasive"
105725,"9019209000","80","Other including parts and accessories"
53771,"9020000000","80","Other breathing appliances and gas masks excluding protective masks having neither mechanical parts nor replaceable filters"
105730,"9020001000","80","Gas masks"
105874,"9020001010","80","For use in civil aircraft"
105882,"9020001090","80","Other"
105731,"9020009000","80","Other including parts and accessories"
105879,"9020009011","80","Breathing appliances (excluding parts thereof) for use in civil aircraft"
105881,"9020009091","10","Other"
105877,"9020009091","80","Parts of respiratory apparatus and of gas masks for use in certain types of aircraft"
105878,"9020009099","80","Other"
53776,"9021000000","80","Orthopaedic appliances including crutches surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other appliances which are worn or carried or implanted in the body to compensate for a defect or disability"
74192,"9021100000","80","Orthopaedic or fracture appliances"
74193,"9021101000","80","Orthopaedic appliances"
74194,"9021109000","80","Splints and other fracture appliances"
53782,"9021210000","10","Artificial teeth and dental fittings"
53783,"9021210000","80","Artificial teeth"
53784,"9021211000","80","Of plastics"
53785,"9021219000","80","Of other materials"
53786,"9021290000","80","Other"
74195,"9021310000","10","Other artificial parts of the body"
74196,"9021310000","80","Artificial joints"
74197,"9021390000","80","Other"
74198,"9021391000","80","Ocular prostheses"
74199,"9021399000","80","Other"
53800,"9021400000","80","Hearing aids excluding parts and accessories"
53801,"9021500000","80","Pacemakers for stimulating heart muscles excluding parts and accessories"
53802,"9021900000","80","Other"
53803,"9021901000","80","Parts and accessories of hearing aids"
53806,"9021909000","80","Other"
53810,"9022000000","80","Apparatus based on the use of X-rays or of alpha beta or gamma radiation whether or not for medical surgical dental or veterinary uses including radiography or radiotherapy apparatus X-ray tubes and other X-ray generators high tension generators control panels and desks screens examination or treatment tables chairs and the like"
60767,"9022120000","10","Apparatus based on the use of X-rays whether or not for medical surgical dental or veterinary uses including radiography or radiotherapy apparatus"
60768,"9022120000","80","Computed tomography apparatus"
60769,"9022130000","80","Other for dental uses"
60770,"9022140000","80","Other for medical surgical or veterinary uses"
53813,"9022190000","80","For other uses"
53814,"9022210000","10","Apparatus based on the use of alpha beta or gamma radiation whether or not for medical surgical dental or veterinary uses including radiography or radiotherapy apparatus"
53815,"9022210000","80","For medical surgical dental or veterinary uses"
53816,"9022290000","80","For other uses"
53817,"9022300000","80","X-ray tubes"
53818,"9022900000","80","Other including parts and accessories"
100716,"9022902000","80","Parts and accessories of apparatus based on the use of X-rays"
100717,"9022908000","80","Other"
53821,"9023000000","80","Instruments apparatus and models designed for demonstrational purposes (for example in education or exhibitions) unsuitable for other uses"
53822,"9023001000","80","Of a type used for teaching physics chemistry or technical subjects"
55101,"9023008000","80","Other"
53825,"9024000000","80","Machines and appliances for testing the hardness strength compressibility elasticity or other mechanical properties of materials (for example metals wood textiles paper plastics)"
53826,"9024100000","80","Machines and appliances for testing metals"
100725,"9024102000","80","Universal or for tensile tests"
100724,"9024104000","80","For hardness tests"
100723,"9024108000","80","Other"
53832,"9024800000","80","Other machines and appliances"
53837,"9024900000","80","Parts and accessories"
53838,"9025000000","80","Hydrometers and similar floating instruments thermometers pyrometers barometers hygrometers and psychrometers recording or not and any combination of these instruments"
53839,"9025110000","10","Thermometers and pyrometers not combined with other instruments"
53840,"9025110000","80","Liquid-filled for direct reading"
84124,"9025112000","80","Clinical or veterinary thermometers"
84125,"9025118000","80","Other"
84127,"9025118010","80","For use in civil aircraft"
84128,"9025118090","80","Other"
53845,"9025190000","80","Other"
105070,"9025190010","80","For use in civil aircraft"
105071,"9025190090","80","Other"
53853,"9025800000","80","Other instruments"
60773,"9025802000","80","Barometers not combined with other instruments"
84135,"9025804000","10","Other"
84136,"9025804000","80","Electronic"
84152,"9025804010","80","For use in civil aircraft"
97911,"9025804030","10","Other"
97912,"9025804030","80","Electronic barometric semiconductor pressure sensor in a housing mainly consisting of   - a combination of one or more monolithic application-specific integrated circuits (ASIC) and   - at least one or more microelectromechanical sensor elements (MEMS) manufactured with semiconductor technology with mechanical components arranged in three-dimensional structures on the semiconductor material "
100002,"9025804050","80","Electronic semiconductor sensor for measuring at least two of the following quantities:   - Atmospheric pressure temperature (also for temperature compensation) humidity or volatile organic compounds   - in a housing suitable for the automatic printing of conductor boards or Bare Die technology containing :   - one or more monolithic application-specific integrated circuits (ASIC)   - one or more microelectromechanical sensor elements (MEMS) manufactured with semiconductor technology with mechanical components arranged in three-dimensional structures on the semiconductor material of a kind used for incorporation into products of Chapters 84-90 and 95"
97910,"9025804089","80","Other"
84137,"9025808000","80","Other"
84154,"9025808010","80","For use in civil aircraft"
84155,"9025808090","80","Other"
53858,"9025900000","80","Parts and accessories"
84138,"9025900010","80","For use in civil aircraft"
84139,"9025900090","80","Other"
53861,"9026000000","80","Instruments and apparatus for measuring or checking the flow level pressure or other variables of liquids or gases (for example flow meters level gauges manometers heat meters) excluding instruments and apparatus of heading 9014 9015 9028 or 9032"
53862,"9026100000","80","For measuring or checking the flow or level of liquids"
84195,"9026102100","10","Electronic"
84197,"9026102100","80","Flow meters"
84200,"9026102900","80","Other"
84205,"9026108100","10","Other"
84207,"9026108100","80","Flow meters"
84211,"9026108900","80","Other"
53871,"9026200000","80","For measuring or checking pressure"
84216,"9026202000","80","Electronic"
84220,"9026204000","10","Other"
84221,"9026204000","80","Spiral or metal diaphragm type pressure gauges"
84224,"9026208000","80","Other"
53880,"9026800000","80","Other instruments or apparatus"
84227,"9026802000","80","Electronic"
84230,"9026808000","80","Other"
53885,"9026900000","80","Parts and accessories"
53888,"9027000000","80","Instruments and apparatus for physical or chemical analysis (for example polarimeters refractometers spectrometers gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity porosity expansion surface tension or the like; instruments and apparatus for measuring or checking quantities of heat sound or light (including exposure meters); microtomes"
53889,"9027100000","80","Gas or smoke analysis apparatus"
53890,"9027101000","80","Electronic"
53891,"9027109000","80","Other"
53892,"9027200000","80","Chromatographs and electrophoresis instruments"
53895,"9027300000","80","Spectrometers spectrophotometers and spectrographs using optical radiation (UV visible IR)"
53897,"9027500000","80","Other instruments and apparatus using optical radiation (UV visible IR)"
53898,"9027800000","80","Other instruments and apparatus"
87614,"9027800500","80","Exposure meters"
105057,"9027802000","80","pH meters rH meters and other apparatus for measuring conductivity"
105058,"9027808000","80","Other"
53905,"9027900000","80","Microtomes; parts and accessories"
53908,"9028000000","80","Gas liquid or electricity supply or production meters including calibrating meters therefor"
53909,"9028100000","80","Gas meters"
53910,"9028200000","80","Liquid meters"
53911,"9028300000","80","Electricity meters"
53912,"9028301100","10","For alternating current"
53913,"9028301100","80","For single-phase"
53914,"9028301900","80","For multiphase"
53915,"9028309000","80","Other"
53916,"9028900000","80","Parts and accessories"
53917,"9028901000","80","For electricity meters"
53918,"9028909000","80","Other"
53919,"9029000000","80","Revolution counters production counters taximeters milometers pedometers and the like; speed indicators and tachometers other than those of heading 9014 or 9015; stroboscopes"
53920,"9029100000","80","Revolution counters production counters taximeters milometers pedometers and the like"
84166,"9029100010","80","Electric or electronic revolution counters for use in civil aircraft"
84167,"9029100090","80","Other"
53923,"9029200000","80","Speed indicators and tachometers; stroboscopes"
84168,"9029203100","10","Speed indicators and tachometers"
53927,"9029203100","80","Speed indicators for vehicles"
105756,"9029203140","80","Clustered instrument panel with: — stepping motors — analog pointers and dials — or without microprocessor control board — or without LED indicators or LCD display — showing at least: — speed — engine revolutions — engine temperature — the fuel level — communicating via CAN-BUS and/or K-LINE protocols for use in the manufacture of goods of Chapter 87"
99196,"9029203190","80","Other"
84169,"9029203800","80","Other"
84172,"9029203810","80","For use in civil aircraft"
84244,"9029203890","80","Other"
53929,"9029209000","80","Stroboscopes"
53930,"9029900000","80","Parts and accessories"
84173,"9029900010","80","Of revolution counters speed indicators and tachometers for use in civil aircraft"
105938,"9029900040","80","Clustered instrument panel with: — stepping motors — analog pointers and dials — or without microprocessor control board — or without LED indicators or LCD display — showing at least: — speed — engine revolutions — engine temperature — the fuel level — communicating via CAN-BUS and/or K-LINE protocols for use in the manufacture of goods of Chapter 87"
84174,"9029900090","80","Other"
53933,"9030000000","80","Oscilloscopes spectrum analysers and other instruments and apparatus for measuring or checking electrical quantities excluding meters of heading 9028; instruments and apparatus for measuring or detecting alpha beta gamma X-ray cosmic or other ionising radiation"
53934,"9030100000","80","Instruments and apparatus for measuring or detecting ionising radiation"
53937,"9030200000","80","Oscilloscopes and oscillographs"
53940,"9030310000","10","Other instruments and apparatus for measuring or checking voltage current resistance or power"
53941,"9030310000","80","Multimeters without a recording device"
84164,"9030310010","80","For use in civil aircraft"
84165,"9030310090","80","Other"
87676,"9030320000","80","Multimeters with a recording device"
87677,"9030330000","80","Other without a recording device"
100756,"9030332000","80","Resistance measuring instruments"
100774,"9030332010","80","For use in civil aircraft"
100775,"9030332090","80","Other"
105059,"9030337000","80","Other"
87706,"9030390000","80","Other with a recording device"
53951,"9030400000","80","Other instruments and apparatus specially designed for telecommunications (for example cross-talk meters gain measuring instruments distortion factor meters psophometers)"
60774,"9030820000","10","Other instruments and apparatus"
60775,"9030820000","80","For measuring or checking semiconductor wafers or devices"
87709,"9030840000","80","Other with a recording device"
53963,"9030890000","80","Other"
53968,"9030900000","80","Parts and accessories"
53971,"9031000000","80","Measuring or checking instruments appliances and machines not specified or included elsewhere in this chapter; profile projectors"
53972,"9031100000","80","Machines for balancing mechanical parts"
53973,"9031200000","80","Test benches"
60781,"9031410000","10","Other optical instruments and appliances"
60782,"9031410000","80","For inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices"
60783,"9031490000","80","Other"
87734,"9031491000","80","Profile projectors"
87735,"9031499000","80","Other"
53976,"9031800000","80","Other instruments appliances and machines"
100783,"9031802000","80","For measuring or checking geometrical quantities"
100784,"9031808000","80","Other"
53989,"9031900000","80","Parts and accessories"
53992,"9032000000","80","Automatic regulating or controlling instruments and apparatus"
53993,"9032100000","80","Thermostats"
83970,"9032102000","80","Electronic"
83971,"9032102010","80","For use in civil aircraft"
83972,"9032102090","80","Other"
100795,"9032108000","80","Other"
100796,"9032108010","80","For use in civil aircraft"
100797,"9032108090","80","Other"
54000,"9032200000","80","Manostats"
83979,"9032200010","80","For use in civil aircraft"
83980,"9032200090","80","Other"
54003,"9032810000","10","Other instruments and apparatus"
54004,"9032810000","80","Hydraulic or pneumatic"
54007,"9032890000","80","Other"
83983,"9032890010","80","For use in civil aircraft"
83985,"9032890030","80","Electronic controller of electric power steering (EPS controller)"
88819,"9032890040","80","Digital valve controller for controlling liquids and gases"
100511,"9032890050","80","Gas panel for regulating and controlling of the gas flow rate working with plasma technology comprising   - an electronic mass flow regulator suitable for receiving and sending of analogue and digital signals   - four pressure transducers   - two or more pressure valves   - electric interfaces and   - several connectors for gas lines   - suitable for in-situ plasma bonding processes or for multi frequency bond activating processes  "
83986,"9032890090","80","Other"
54010,"9032900000","80","Parts and accessories"
83987,"9032900010","80","For use in civil aircraft"
83988,"9032900090","80","Other"
54013,"9033000000","80","Parts and accessories (not specified or included elsewhere in this chapter) for machines appliances instruments or apparatus of Chapter 90"
100816,"9033001000","80","Light-emitting diode (LED) backlight modules which are lighting sources that consist of one or more LEDs and one or more connectors and are mounted on a printed circuit or other similar substrate and other passive components whether or not combined with optical components or protective diodes and used as backlight illumination for liquid crystal displays (LCDs)"
100805,"9033009000","80","Other"
54014,"9100000000","80","CLOCKS AND WATCHES AND PARTS THEREOF"
54015,"9101000000","80","Wristwatches pocket-watches and other watches including stopwatches with case of precious metal or of metal clad with precious metal"
54016,"9101110000","10","Wristwatches electrically operated whether or not incorporating a stopwatch facility"
54017,"9101110000","80","With mechanical display only"
54023,"9101190000","80","Other"
54026,"9101210000","10","Other wristwatches whether or not incorporating a stopwatch facility"
54027,"9101210000","80","With automatic winding"
54028,"9101290000","80","Other"
54029,"9101910000","10","Other"
54030,"9101910000","80","Electrically operated"
54033,"9101990000","80","Other"
54034,"9102000000","80","Wristwatches pocket-watches and other watches including stopwatches other than those of heading 9101"
