goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
85611,"3006103000","80","Sterile surgical or dental adhesion barriers whether or not absorbable"
37763,"3006109000","80","Other"
37764,"3006200000","80","Blood-grouping reagents"
37765,"3006300000","80","Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient"
37766,"3006400000","80","Dental cements and other dental fillings; bone reconstruction cements"
37767,"3006500000","80","First-aid boxes and kits"
37768,"3006600000","80","Chemical contraceptive preparations based on hormones on other products of heading 2937 or on spermicides"
73384,"3006700000","80","Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments"
85620,"3006910000","10","Other"
85622,"3006910000","80","Appliances identifiable for ostomy use"
85621,"3006920000","80","Waste pharmaceuticals"
37773,"3100000000","80","FERTILISERS"
37774,"3101000000","80","Animal or vegetable fertilisers whether or not mixed together or chemically treated; fertilisers produced by the mixing or chemical treatment of animal or vegetable products"
37775,"3102000000","80","Mineral or chemical fertilisers nitrogenous"
37776,"3102100000","80","Urea whether or not in aqueous solution"
37777,"3102101000","80","Urea containing more than 45 % by weight of nitrogen on the dry anhydrous product"
37778,"3102109000","80","Other"
37782,"3102210000","10","Ammonium sulphate; double salts and mixtures of ammonium sulphate and ammonium nitrate"
37783,"3102210000","80","Ammonium sulphate"
37784,"3102290000","80","Other"
81894,"3102290010","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight"
81924,"3102290090","80","Other"
37787,"3102300000","80","Ammonium nitrate whether or not in aqueous solution"
37788,"3102301000","80","In aqueous solution"
37789,"3102309000","80","Other"
37790,"3102400000","80","Mixtures of ammonium nitrate with calcium carbonate or other inorganic non-fertilising substances"
37791,"3102401000","80","With a nitrogen content not exceeding 28 % by weight"
37792,"3102409000","80","With a nitrogen content exceeding 28 % by weight"
37793,"3102500000","80","Sodium nitrate"
97961,"3102500010","80","Natural Chilean sodium nitrate"
102768,"3102500089","80","Other"
37796,"3102600000","80","Double salts and mixtures of calcium nitrate and ammonium nitrate"
81925,"3102600010","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight"
81926,"3102600090","80","Other"
37798,"3102800000","80","Mixtures of urea and ammonium nitrate in aqueous or ammoniacal solution"
37799,"3102900000","80","Other including mixtures not specified in the foregoing subheadings"
81927,"3102900010","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight"
81928,"3102900090","80","Other"
37800,"3103000000","80","Mineral or chemical fertilisers phosphatic"
101655,"3103110000","10","Superphosphates"
101656,"3103110000","80","Containing by weight 35 % or more of diphosphorus pentaoxide (P@2O@5)"
101657,"3103190000","80","Other"
37805,"3103900000","80","Other"
37806,"3104000000","80","Mineral or chemical fertilisers potassic"
37808,"3104200000","80","Potassium chloride"
37809,"3104201000","80","With a potassium content evaluated as K@2O by weight not exceeding 40 % on the dry anhydrous product"
37813,"3104205000","80","With a potassium content evaluated as K@2O by weight exceeding 40 % but not exceeding 62 % on the dry anhydrous product"
37817,"3104209000","80","With a potassium content evaluated as K@2O by weight exceeding 62 % on the dry anhydrous product"
37818,"3104300000","80","Potassium sulphate"
37819,"3104900000","80","Other"
37820,"3105000000","80","Mineral or chemical fertilisers containing two or three of the fertilising elements nitrogen phosphorus and potassium; other fertilisers; goods of this chapter in tablets or similar forms or in packages of a gross weight not exceeding 10 kg"
37821,"3105100000","80","Goods of this chapter in tablets or similar forms or in packages of a gross weight not exceeding 10 kg"
81895,"3105100010","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight with no phosphorus and no potassium content"
81896,"3105100020","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight and a phosphorus content evaluated as P₂O₅ and/or a potassium content evaluated as K₂O of less than 3% by weight"
81898,"3105100030","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight and a phosphorus content evaluated as P@2O@5 and/or a potassium content evaluated as K@2O of 3% by weight or more but less than 6% by weight"
81899,"3105100040","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight and a phosphorus content evaluated as P@2O@5 and/or a potassium content evaluated as K@2O of 6% by weight or more but less than 9% by weight"
81900,"3105100050","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight and a phosphorus content evaluated as P@2O@5 and/or a potassium content evaluated as K@2O of 9% by weight or more but not exceeding 12% by weight"
81929,"3105100090","80","Other"
37822,"3105200000","80","Mineral or chemical fertilisers containing the three fertilising elements nitrogen phosphorus and potassium"
95580,"3105201000","80","With a nitrogen content exceeding 10 % by weight on the dry anhydrous product"
96147,"3105201030","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight and a phosphorus content evaluated as P@20@5 and a potassium content evaluated as K@2O of less than 3% by weight"
96148,"3105201040","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight and a phosphorus content evaluated as P@2O@5 and a potassium content evaluated as K@2O of 3% by weight or more but less than 6% by weight"
96149,"3105201050","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight and a phosphorus content evaluated as P@2O@5 and a potassium content evaluated as K@2O of 6% by weight or more but less than 9%"
96150,"3105201060","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight  and a phosphorus content evaluated as P@2O@5 and a potassium content evaluated as K@2O of 9% by weight or more but not exceeding 12% by weight                                                                                                            "
96151,"3105201090","80","Other"
95581,"3105209000","80","Other"
37825,"3105300000","80","Diammonium hydrogenorthophosphate (diammonium phosphate)"
37828,"3105400000","80","Ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)"
37831,"3105510000","10","Other mineral or chemical fertilisers containing the two fertilising elements nitrogen and phosphorus"
37832,"3105510000","80","Containing nitrates and phosphates"
81905,"3105510010","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight  and a phosphorus content evaluated as P@2O@5 of less than 3% by weight                                                                                                   "
81906,"3105510020","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight  and a phosphorus content evaluated as P@2O@5 of 3% by weight or more but less than 6% by weight                                                                                                             "
81907,"3105510030","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight  and a phosphorus content evaluated as P@2O@5 of 6% by weight or more but less than 9% by weight"
81908,"3105510040","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight  and a phosphorus content evaluated as P@2O@5 of 9% by weight or more but not exceeding 10.40% by weight"
81930,"3105510090","80","Other"
37833,"3105590000","80","Other"
81931,"3105590010","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight  and a phosphorus content evaluated as P@2O@5 of less than 3% by weight                                                                                                   "
81932,"3105590020","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight  and a phosphorus content evaluated as P@2O@5 of 3% by weight or more but less than 6% by weight                                                                                                             "
81933,"3105590030","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight  and a phosphorus content evaluated as P2O5 of 6% by weight or more but less  than 9% by weight"
81934,"3105590040","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight  and a phosphorus content evaluated as P2O5 of 9% by weight or more but not exceeding 10.40% by weight"
81935,"3105590090","80","Other"
37834,"3105600000","80","Mineral or chemical fertilisers containing the two fertilising elements phosphorus and potassium"
37837,"3105900000","80","Other"
97999,"3105902000","80","With a nitrogen content exceeding 10 % by weight on the dry anhydrous product"
98006,"3105902010","80","Natural Chilean potassic sodium nitrate consisting of a natural mixture of sodium nitrate and potassium nitrate (the proportion of potassium nitrate may be as high as 44 %) of a total nitrogen content not exceeding 163 % by weight on the dry anhydrous product"
98001,"3105902030","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight  and a potassium content evaluated as K@2O of less than 3% by weight"
98002,"3105902040","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight  and a potassium content evaluated as K@2O of 3% by weight or more but less  than 6% by weight"
98003,"3105902050","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight  and a potassium content evaluated as K@2O of 6% by weight or more but less  than 9% by weight"
98004,"3105902060","80","Solid fertilisers with an ammonium nitrate content exceeding 80% by weight  and a potassium content evaluated as K@2O of 9% by weight or more but not exceeding 12% by weight"
98005,"3105902090","80","Other"
98000,"3105908000","80","Other"
98007,"3105908010","80","Natural Chilean potassic sodium nitrate consisting of a natural mixture of sodium nitrate and potassium nitrate (the proportion of potassium nitrate may be as high as 44 %) of a total nitrogen content not exceeding 163 % by weight on the dry anhydrous product"
98008,"3105908090","80","Other"
37842,"3200000000","80","TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERIVATIVES; DYES PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VARNISHES; PUTTY AND OTHER MASTICS; INKS"
37843,"3201000000","80","Tanning extracts of vegetable origin; tannins and their salts ethers esters and other derivatives"
37844,"3201100000","80","Quebracho extract"
37845,"3201200000","80","Wattle extract"
37847,"3201900000","80","Other"
59629,"3201902000","80","Sumach extract vallonia extract oak extract or chestnut extract"
105726,"3201902010","80","Rhus chinensis gall (Galla chinensis) water-based extract with a tannin content by weight of 85 % or less"
105759,"3201902090","80","Other"
37849,"3201909000","80","Other"
37850,"3201909010","80","Tanning extracts of eucalyptus"
37851,"3201909020","80","Tanning extracts derived from gambier and myrobalan fruits"
88424,"3201909030","80","other tanning extracts of vegetable origin"
99579,"3201909040","80","Reaction product of Acacia mearnsii extract ammonium chloride and formaldehyde (CAS RN. 85029-52-3)"
37853,"3201909080","80","Other"
37855,"3202000000","80","Synthetic organic tanning substances; inorganic tanning substances; tanning preparations whether or not containing natural tanning substances; enzymatic preparations for pre-tanning"
37856,"3202100000","80","Synthetic organic tanning substances"
37857,"3202900000","80","Other"
100136,"3202900010","80","Reaction product of Acacia mearnsii extract ammonium chloride and formaldehyde (CAS RN 85029-52-3)"
100135,"3202900090","80","Other"
37858,"3203000000","80","Colouring matter of vegetable or animal origin (including dyeing extracts but excluding animal black) whether or not chemically defined; preparations as specified in note 3 to this chapter based on colouring matter of vegetable or animal origin"
79024,"3203001000","80","Colouring matter of vegetable origin and preparations based thereon"
37862,"3203009000","80","Colouring matter of animal origin and preparations based thereon"
37863,"3204000000","80","Synthetic organic colouring matter whether or not chemically defined; preparations as specified in note 3 to this chapter based on synthetic organic colouring matter; synthetic organic products of a kind used as fluorescent brightening agents or as luminophores whether or not chemically defined"
37864,"3204110000","10","Synthetic organic colouring matter and preparations based thereon as specified in note 3 to this chapter"
37865,"3204110000","80","Disperse dyes and preparations based thereon"
98272,"3204110015","80","Colourant C.I. Disperse Blue 360 (CAS RN 70693-64-0) and preparations based thereon with a colourant C.I. Disperse Blue 360 content of 99 % or more by weight"
93702,"3204110020","80","Colourant C.I. Disperse Yellow 241 (CAS RN 83249-52-9) and preparations based thereon with a colourant C.I. Disperse Yellow 241 content of 97 % or more by weight"
98594,"3204110025","80","N-(2-Chloroethyl)-4-[(26-dichloro-4-nitrophenyl)azo]-N-ethyl-m-toluidine (CAS RN 63741-10-6)"
103543,"3204110035","80","Colourant C.I Disperse Yellow 232 (CAS RN 35773-43-4) and preparations based thereon with a colourant C.I Disperse Yellow 232 of 50 % or more by weight"
94038,"3204110040","80","Colourant C.I. Disperse Red 60 (CAS RN 17418-58-5) and preparations based thereon with a colourant C.I. Disperse Red 60 content of 50 % or more by weight"
103544,"3204110045","80","Preparation of dispersion dyes containing: - C.I. Disperse Orange 61 (CAS RN 12270-45-0) or Disperse Orange 288 (CAS RN 96662-24-7) - C.I. Disperse Blue 291:1 (CAS RN 872142-01-3) - C.I. Disperse Violet 93:1 (CAS RN 122463-28-9) - whether or not containing C.I. Disperse Red 54 (CAS RN 6657-37-0) "
94039,"3204110050","80","Colourant C.I. Disperse Blue 72 (CAS RN 81-48-1) and preparations based thereon with a colourant C.I. Disperse Blue 72 content of 95 % or more by weight"
94040,"3204110060","80","Colourant C.I. Disperse Blue 359 (CAS RN 62570-50-7) and preparations based thereon with a colourant C.I. Disperse Blue 359 content of 50 % or more by weight"
99171,"3204110075","80","Colourant C.I. Disperse Yellow 54 (CAS RN 7576-65-0) and preparations based thereon with a colourant C.I. Disperse Yellow 54 content of 99 % or more by weight"
93704,"3204110090","80","Other"
37866,"3204120000","80","Acid dyes whether or not premetallised and preparations based thereon; mordant dyes and preparations based thereon"
96263,"3204120010","80","Colourant C.I. Acid Blue 9 (CAS RN 2650-18-2) and preparations based thereon with a colourant C.I. Acid Blue 9 content of 50 % or more by weight"
100393,"3204120015","80","Colourant C.I. Acid Brown 75 (CAS RN 8011-86-7) and preparations based thereon with a colourant C.I. Acid Brown 75 content of 75 % or more by weight"
100475,"3204120017","80","Colourant C.I. Acid Brown 355 (CAS RN 84989-26-4 or 60181-77-3) and preparations based thereon with a colourant C.I. Acid Brown 355 content of 75 % or more by weight"
100394,"3204120025","80","Colourant C.I. Acid Black 210 (CAS RN 85223-29-6 or 99576-15-5) and preparations based thereon with a colourant C.I. Acid Black 210 content of 50 % or more by weight"
100476,"3204120027","80","Colourant C.I. Acid Brown 425 (CAS RN 75234-41-2 or 119509-49-8) and preparations based thereon with a colourant C.I. Acid Brown 425 content of 75 % or more by weight"
100395,"3204120035","80","Colourant C.I. Acid Black 234 (CAS RN 157577-99-6) and preparations based thereon with a colourant C.I. Acid Black 234 content of 75 % or more by weight"
100477,"3204120037","80","Colourant C.I. Acid Black 210 sodium salt (CAS RN 201792-73-6) and preparations based thereon with a colourant C.I. Acid Black 210 sodium salt content of 50 % or more by weight"
98095,"3204120040","80","Liquid dye preparation containing anionic acid dye C.I. Acid Blue 182 (CAS RN 12219-26-0)"
100396,"3204120045","80","Colourant C.I. Acid Blue 161/193 (CAS RN 12392-64-2) and preparations based thereon with a colourant C.I. Acid Blue 161/193 content of 75 % or more by weight"
100478,"3204120047","80","Colourant C.I. Acid Brown 58 (CAS RN 70210-34-3 or 12269-87-3) and preparations based thereon with a colourant C.I. Acid Brown 58 content of 75 % or more by weight"
100397,"3204120055","80","Colourant C.I. Acid Brown 165 (CAS RN 61724-14-9) and preparations based thereon with a colourant C.I. Acid Brown 165 content of 75 % or more by weight"
100479,"3204120057","80","Colourant C.I. Acid Brown 282 (CAS RN 70236-60-1 or 12219-65-7) and preparations based thereon with a colourant C.I. Acid Brown 282 content of 75 % or more by weight"
99119,"3204120060","80","Colourant C.I. Acid Red 52 (CAS RN 3520-42-1 ) and preparations based thereon with a colourant C.I. Acid Red 52 content of 97 % or more by weight"
100398,"3204120065","80","Colourant C.I. Acid Brown 432 (CAS RN 119509-50-1) and preparations based  thereon with a colourant C.I. Acid Brown 432 content of 75 % or more by weight"
99580,"3204120070","80","Colourant C.I. Acid blue 25 (CAS RN 6408-78-2) and preparations based thereon with a colourant C.I. Acid blue 25 content of 80 % or more by weight"
96264,"3204120090","80","Other"
37867,"3204130000","80","Basic dyes and preparations based thereon"
86742,"3204130010","80","Colourant C.I. Basic Red 1 (CAS RN 989-38-8) and preparations based thereon with a colourant C.I. Basic Red 1 content of 50 % or more by weight"
103989,"3204130015","80","Colourant C.I. Basic Blue 41 (CAS RN 12270-13-2) and preparations based thereon with a colourant C.I. Basic Blue 41 content of 50 % or more by weight"
103990,"3204130025","80","Colourant C.I. Basic Red 46 (CAS RN 12221-69-1) and preparations based thereon with a colourant C.I. Basic Red 46 content of 20 % or more by weight"
97504,"3204130030","80","Colourant C.I. Basic Blue 7 (CAS RN 2390-60-5) and preparations based thereon with a colourant C.I. Basic Blue 7 content of 50 % or more by weight"
103991,"3204130035","80","Colourant C.I. Basic Yellow 28 (CAS RN 54060-92-3) and preparations based thereon with a colourant C.I. Basic Yellow 28 content of 50 % or more by weight"
97505,"3204130040","80","Colourant C.I. Basic Violet 1 (CAS RN 603-47-4 or CAS RN 8004-87-3) and preparations based thereon with a colourant C.I. Basic Violet 1 content of 90 % or more by weight"
103992,"3204130045","80","Mixture of colourant C.I. Basic Blue 3 (CAS RN 33203-82-6) and colourant C.I. Basic Blue 159 (CAS RN 105953-73-9) with a colourant Basic Blue content of 40 % or more by weight"
99121,"3204130050","80","Colourant C.I Basic Violet 11 (CAS RN 2390-63-8) and preparations based thereon with a colourant C.I Basic Violet 11 content of 90 % or more by weight"
104869,"3204130055","80","Colourant C.I. Basic Violet 16 (CAS RN 6359-45-1) and preparations based thereon with a colourant C.I. Basic Violet 16 content of 60 % or more by weight"
99120,"3204130060","80","Colourant C.I Basic Red 1:1 (CAS RN 3068-39-1) and preparations based thereon with a colourant C.I Basic Red 1:1 content of 90 % or more by weight"
104870,"3204130065","80","Colourant C.I. Basic Blue 3 (CAS RN 33203-82-6) and preparations based thereon with a colourant C.I. Basic Blue 3 (CAS RN 33203-82-6) content of 50 % or more but not more than 80 % by weight"
104872,"3204130070","80","Mixture of the colourants C.I. Basic Yellow 28 (CAS RN 54060-92-3) C.I. Basic Red 46 (CAS RN 12221-69-1) and C.I. Basic Blue 159 (CAS RN 105953-73-9) and preparations based thereon with a content of colourants C.I. Basic Yellow 28 C.I. Basic Red 46 and C.I. Basic Blue 159 taken together of 60 % or more by weight"
104871,"3204130075","80","Colourant C.I. Basic Red 18:1 (CAS RN 12271-12-4) and preparations based thereon with a content of 40 % or more by weight"
104873,"3204130080","80","Colourant C.I. Basic Yellow (CAS RN 83949-75-1) and preparations based thereon with a content of 40 % or more by weight"
86743,"3204130090","80","Other"
37868,"3204140000","80","Direct dyes and preparations based thereon"
99122,"3204140010","80","Colourant C.I. Direct Black 80 (CAS RN 8003-69-8) and preparations based thereon with a colourant C.I. Direct Black 80 content of 90 % or more by weight"
99123,"3204140020","80","Colourant C.I. Direct Blue 80 (CAS RN 12222-00-3) and preparations based thereon with a colourant C.I. Direct Blue 80 content of 90 % or more by weight"
99124,"3204140030","80","C.I. Colourant Direct Red 23 (CAS RN 3441-14-3 ) and preparations based thereon with a colourant C.I. Direct Red 23 content of 90 % or more by weight"
100480,"3204140040","80","Colourant C.I Direct Black 168 in powder form for leather dyeing (CAS RN 85631-88-5) and preparations based  thereon with a colourant C.I. Direct Black 168 content by weight of 75 % or more in powder form for leather dyeing"
99125,"3204140090","80","Other"
37869,"3204150000","80","Vat dyes (including those usable in that state as pigments) and preparations based thereon"
105443,"3204150020","80","Colourant C.I. Vat Blue 1 (CAS RN 482-89-3) and preparations based thereon with a colourant C.I. Vat Blue 1 content of 94 % or more by weight"
84647,"3204150060","80","Colourant C.I. Vat Blue 4 (CAS RN 81-77-6) and preparations based thereon with a colourant C.I. Vat Blue 4 content of 50 % or more by weight"
98274,"3204150070","80","Colourant C.I. Vat Red 1 (CAS RN 2379-74-0)"
57478,"3204150090","80","Other"
37870,"3204160000","80","Reactive dyes and preparations based thereon"
103034,"3204160030","80","Preparations based on Colourant Reactive Black 5 (CAS RN 17095-24-8) with a content thereof of 60 % or more but not more than 75 % by weight and including one or more of the following: - Colourant Reactive Yellow 201 (CAS RN 27624-67-5) - 1-Naphthalenesulphonicacid4-amino-3-[[4-[[2-(sulphooxy)ethyl]sulphonyl]phenyl]azo]- disodium salt (CAS RN 250688-43-8) or - 35-diamino-4-[[4-[[2-(sulphooxy)ethyl]sulphonyl]fenyl]azo]-2-[[2-sulfo-4-[[2-(sulphooxy)ethyl]sulfonyl]phenyl]azobenzoic acid sodium salt (CAS RN 906532-68-1) "
103993,"3204160040","80","Aqueous solution of Colourant C.I. Reactive Red 141 (CAS RN 61931-52-0) - with a colourant C.I. Reactive Red 141 content of 13 % or more by weight and - containing a preservative "
98596,"3204160090","80","Other"
37871,"3204170000","80","Pigments and preparations based thereon"
62604,"3204170010","80","Colourant C.I. Pigment Yellow 81 (CAS RN 22094-93-5) and preparations based thereon with a colourant C.I. Pigment Yellow 81 content of 50 % or more by weight"
98708,"3204170014","80","Preparations based on Colourant C.I. Pigment Red 48:2 (CAS RN 7023-61-2) with a content thereof of 60 % or more but less than 85 % by weight"
96265,"3204170015","80","Colourant C.I. Pigment Green 7 (CAS RN 1328-53-6) and preparations based thereon with a colourant C.I. Pigment Green 7 content of 40 % or more by weight"
100400,"3204170018","80","Colourant C.I. Pigment Orange 16 (CAS RN 6505-28-8) and preparations based thereon with a colourant C.I. Pigment Orange 16 content of 90 % or more by weight"
100401,"3204170019","80","Colourant C.I. Pigment Red 48:2 (CAS RN 7023-61-2) and preparations based thereon with a colourant C.I. Pigment Red 48:2 content of 85 % or more by weight"
96269,"3204170020","80","Colourant C.I. Pigment Blue 15:3 (CAS RN 147-14-8) and preparations based thereon with a colourant C.I. Pigment Blue 15:3 content of 35 % or more by weight"
100402,"3204170021","80","Colourant C.I. Pigment Blue 15:4 (CAS RN 147-14-8) and preparations based thereon with a colourant C.I. Pigment Blue 15:4 content of 35 % or more by weight"
103035,"3204170022","80","Colourant C.I. Pigment Red 169 (CAS RN 12237-63-7) and preparations based thereon with a colourant C.I. Pigment Red 169 content of 50 % or more by weight"
98599,"3204170023","80","Colourant C.I. Pigment Brown 41 (CAS RN 211502-16-8 or CAS RN 68516-75-6)"
103036,"3204170024","80","Colourant C.I. Pigment Red 57:1 (CAS RN 5281-04-9) and preparations based thereon with a Colourant C.I. Pigment Red 57:1 content of 20 % or more by weight"
96266,"3204170025","80","Colourant C.I. Pigment Yellow 14 (CAS RN 5468-75-7) and preparations based thereon with a colourant C.I. Pigment Yellow 14 content of 25 % or more by weight"
103548,"3204170026","80","Colourant C.I. Pigment Orange 13 (CAS RN 3520-72-7) and preparations based thereon with a colourant C.I. Pigment Orange 13 content of 80 % or more by weight"
103995,"3204170029","80","Colourant C.I. Pigment Red 268 (CAS RN 16403-84-2) and preparations based thereon with a Colourant C.I. Pigment Red 268 content of 80 % or more by weight"
100246,"3204170030","80","Colourant C.I. Pigment Red 4 (CAS RN 2814-77-9) and preparations based thereon with a Colourant C.I. Pigment Red 4 content of 60% or more by weight"
104673,"3204170031","80","Colourant C.I. Pigment Red 63:1 (CAS RN 6417-83-0) and preparations based thereon with a colourant C.I. Pigment Red 63:1 content of 70 % or more by weight"
99588,"3204170033","80","Colourant C.I. Pigment Blue 15:1 (CAS RN 147-14-8) and preparations based thereon with a colourant C.I. Pigment Blue 15:1 content of 35 % or more by weight"
96267,"3204170035","80","Colourant C.I. Pigment Red 202 (CAS RN 3089-17-6) and preparations based thereon with a colourant C.I. Pigment Red 202 content of 70 % or more by weight"
104111,"3204170037","80","Colourant C.I. Pigment Red 81:2 (CAS RN 75627-12-2) and preparations based thereon with a colourant C.I. Pigment Red 81:2 content of 30 % or more by weight"
91443,"3204170040","80","Colourant C.I. Pigment Yellow 120 (CAS RN 29920-31-8) and preparations based thereon with a colourant C.I. Pigment Yellow 120 content of 50 % or more by weight"
98709,"3204170045","80","Colourant C.I. Pigment Yellow 174 (CAS RN 78952-72-4) highly resinated pigment (approx. 35% disproportionate resin) with a purity of 98% by weight or more in the form of extruded beads with a moisture content of not more than 1% by weight"
